label|duration|id|label_raw|is_last_word|is_pause_after|pause_duration|set
сказал|0.46748300000000054|014015_RUSLAN|сказал|1|0|0.0|test
я|0.16|014016_RUSLAN|— Я|0|0|0.0|train
готов|0.41999999999999993|014016_RUSLAN|готов|0|0|0.0|train
принести|0.4800000000000001|014016_RUSLAN|принести|0|0|0.0|train
эту|0.27|014016_RUSLAN|эту|0|0|0.0|train
жертву|0.51|014016_RUSLAN|жертву.|0|1|0.4999999999999998|train
я|0.16000000000000014|014016_RUSLAN|Я|0|0|0.0|train
согласен|0.5499999999999998|014016_RUSLAN|согласен|0|0|0.0|train
переехать|0.5800000000000001|014016_RUSLAN|переехать|0|0|0.0|train
к|0.050000000000000266|014016_RUSLAN|к|0|0|0.0|train
далматову|0.5799999999999996|014016_RUSLAN|Далматову.|1|1|0.0721090000000002|train
о|0.08|014017_RUSLAN|О|0|0|0.0|train
том|0.35|014017_RUSLAN|том,|0|0|0.0|train
чтобы|0.32|014017_RUSLAN|чтобы|0|0|0.0|train
заручиться|0.54|014017_RUSLAN|заручиться|0|0|0.0|train
моим|0.21999999999999997|014017_RUSLAN|моим|0|0|0.0|train
согласием|0.6799999999999999|014017_RUSLAN|согласием,|0|0|0.0|train
не|0.18999999999999995|014017_RUSLAN|не|0|0|0.0|train
было|0.18999999999999995|014017_RUSLAN|было|0|0|0.0|train
и|0.16000000000000014|014017_RUSLAN|и|0|0|0.0|train
речи|0.3999999999999999|014017_RUSLAN|речи.|0|1|0.45999999999999996|train
мистер|0.3400000000000003|014017_RUSLAN|Мистер|0|0|0.0|train
хиггинс|0.3500000000000001|014017_RUSLAN|Хиггинс|0|0|0.0|train
сказал|0.6299999999999999|014017_RUSLAN|сказал—|0|1|0.03000000000000025|train
решено|0.47999999999999954|014017_RUSLAN|Решено.|1|1|0.03156500000000051|train
я|0.18|014018_RUSLAN|Я|0|0|0.0|train
немедленно|0.55|014018_RUSLAN|немедленно|0|0|0.0|train
позвоню|0.78|014018_RUSLAN|позвоню|0|0|0.0|train
рувиму|0.4099999999999999|014018_RUSLAN|Рувиму|0|0|0.0|train
ковригину|0.3999999999999999|014018_RUSLAN|Ковригину.|0|1|0.4200000000000004|train
кстати|0.5|014018_RUSLAN|Кстати,|0|1|0.07999999999999963|train
где|0.2200000000000002|014018_RUSLAN|где|0|0|0.0|train
он|0.08000000000000007|014018_RUSLAN|он|0|0|0.0|train
сейчас|0.4900000000000002|014018_RUSLAN|сейчас?|0|0|0.0|train
в|0.08000000000000007|014018_RUSLAN|В|0|0|0.0|train
чикаго|0.5999999999999996|014018_RUSLAN|Чикаго?|0|1|0.03000000000000025|train
в|0.040000000000000036|014018_RUSLAN|В|0|0|0.0|train
нью|0.23999999999999932|014018_RUSLAN|Нью-|0|0|0.0|train
йорке|0.33000000000000007|014018_RUSLAN|Йорке?|1|1|0.03331100000000031|train
или|0.2|014019_RUSLAN|Или,|0|0|0.0|train
может|0.43|014019_RUSLAN|может|0|0|0.0|train
быть|0.29000000000000004|014019_RUSLAN|быть,|0|0|0.0|train
на|0.13|014019_RUSLAN|на|0|0|0.0|train
вилле|0.27|014019_RUSLAN|вилле|0|0|0.0|train
ростроповича|0.6499999999999999|014019_RUSLAN|Ростроповича? —|0|1|0.51|train
я|0.16999999999999993|014019_RUSLAN|Я|0|0|0.0|train
здесь|0.30000000000000027|014019_RUSLAN|здесь, —|0|0|0.0|train
сказал|0.44999999999999973|014019_RUSLAN|сказал|0|0|0.0|train
рувим|0.2400000000000002|014019_RUSLAN|Рувим|0|0|0.0|train
ковригин|0.5900000000000003|014019_RUSLAN|Ковригин,|0|1|0.13999999999999968|train
нехотя|0.4399999999999995|014019_RUSLAN|нехотя|0|0|0.0|train
поднимаясь|0.7300000000000004|014019_RUSLAN|поднимаясь.|0|1|0.2400000000000002|train
все|0.2599999999999998|014019_RUSLAN|Все|0|0|0.0|train
опять|0.2999999999999998|014019_RUSLAN|опять|0|0|0.0|train
зашумели|0.5099999999999998|014019_RUSLAN|зашумели|1|1|0.028730000000000366|train
ковригин|0.61|014020_RUSLAN|— Ковригин!|0|0|0.0|test
ковригин|0.6200000000000001|014020_RUSLAN|Ковригин! —|0|1|0.09999999999999987|test
я|0.15000000000000013|014020_RUSLAN|Я|0|0|0.0|test
тут|0.22999999999999998|014020_RUSLAN|тут|0|0|0.0|test
проездом|0.5399999999999998|014020_RUSLAN|проездом, —|0|0|0.0|test
сказал|0.40000000000000036|014020_RUSLAN|сказал|0|0|0.0|test
ковригин|0.5199999999999996|014020_RUSLAN|Ковригин, —|0|1|0.13000000000000034|test
живу|0.25|014020_RUSLAN|живу|0|0|0.0|test
у|0.17999999999999972|014020_RUSLAN|у|0|0|0.0|test
одного|0.3599999999999999|014020_RUSLAN|одного|0|0|0.0|test
знакомого|0.6500000000000004|014020_RUSLAN|знакомого.|0|1|0.16000000000000014|test
гостиница|0.6200000000000001|014020_RUSLAN|Гостиница|0|0|0.0|test
мне|0.1899999999999995|014020_RUSLAN|мне|0|0|0.0|test
ни|0.08000000000000007|014020_RUSLAN|ни|0|0|0.0|test
к|0.08000000000000007|014020_RUSLAN|к|0|0|0.0|test
чему|0.3600000000000003|014020_RUSLAN|чему.|1|1|0.028162999999999272|test
матейка|0.44|014021_RUSLAN|Матейка|0|0|0.0|train
воскликнул|0.69|014021_RUSLAN|воскликнул—|0|1|0.030000000000000027|train
ура|0.49|014021_RUSLAN|Ура!|0|1|0.30000000000000004|train
мне|0.2300000000000002|014021_RUSLAN|Мне|0|0|0.0|train
не|0.10999999999999988|014021_RUSLAN|не|0|0|0.0|train
придётся|0.5699999999999998|014021_RUSLAN|придётся|0|0|0.0|train
жить|0.30000000000000027|014021_RUSLAN|жить|0|0|0.0|train
с|0.029999999999999805|014021_RUSLAN|с|0|0|0.0|train
далматовым|0.3999999999999999|014021_RUSLAN|Далматовым!|0|1|0.7400000000000002|train
я|0.1299999999999999|014021_RUSLAN|Я|0|0|0.0|train
тоже|0.3099999999999996|014021_RUSLAN|тоже|0|0|0.0|train
вздохнул|0.41000000000000014|014021_RUSLAN|вздохнул|0|0|0.0|train
с|0.10000000000000053|014021_RUSLAN|с|0|0|0.0|train
облегчением|0.6194099999999993|014021_RUSLAN|облегчением.|1|0|0.0|train
ковригин|0.41|014022_RUSLAN|Ковригин|0|0|0.0|train
неожиданно|0.6100000000000001|014022_RUSLAN|неожиданно|0|0|0.0|train
возвысил|0.54|014022_RUSLAN|возвысил|0|0|0.0|train
голос|0.52|014022_RUSLAN|голос—|0|1|0.06000000000000005|train
плевать|0.43999999999999995|014022_RUSLAN|Плевать|0|0|0.0|train
я|0.06999999999999984|014022_RUSLAN|я|0|0|0.0|train
хотел|0.3400000000000003|014022_RUSLAN|хотел|0|0|0.0|train
на|0.09999999999999964|014022_RUSLAN|на|0|0|0.0|train
ваш|0.20000000000000018|014022_RUSLAN|ваш|0|0|0.0|train
симпозиум|0.6499999999999999|014022_RUSLAN|симпозиум.|0|1|0.31000000000000005|train
все|0.2400000000000002|014022_RUSLAN|Все|0|0|0.0|train
собравшиеся|0.8399999999999999|014022_RUSLAN|собравшиеся|0|0|0.0|train
здесь|0.41000000000000014|014022_RUSLAN|здесь—|0|1|0.1899999999999995|train
банкроты|0.6200000000000001|014022_RUSLAN|банкроты.|1|1|0.025011000000000116|train
западное|0.61|014023_RUSLAN|Западное|0|0|0.0|train
общество|0.5599999999999999|014023_RUSLAN|общество|0|0|0.0|train
морально|0.47|014023_RUSLAN|морально|0|0|0.0|train
разложилось|0.78|014023_RUSLAN|разложилось.|0|1|0.040000000000000036|train
эмиграция|0.6600000000000001|014023_RUSLAN|Эмиграция—|0|0|0.0|train
тем|0.2799999999999998|014023_RUSLAN|тем|0|0|0.0|train
более|0.3379590000000001|014023_RUSLAN|более.|1|0|0.0|train
значительные|0.72|014024_RUSLAN|Значительные|0|0|0.0|train
события|0.54|014024_RUSLAN|события|0|0|0.0|train
могут|0.3699999999999999|014024_RUSLAN|могут|0|0|0.0|train
произойти|0.56|014024_RUSLAN|произойти|0|0|0.0|train
только|0.31999999999999984|014024_RUSLAN|только|0|0|0.0|train
в|0.06000000000000005|014024_RUSLAN|в|0|0|0.0|train
россии|0.6400000000000001|014024_RUSLAN|России!|0|1|0.6400000000000001|train
хиггинс|0.2799999999999998|014024_RUSLAN|Хиггинс|0|0|0.0|train
миролюбиво|0.5600000000000005|014024_RUSLAN|миролюбиво|0|0|0.0|train
заметил|0.5330389999999996|014024_RUSLAN|заметил|1|0|0.0|train
да|0.12|014025_RUSLAN|— Да|0|0|0.0|test
ведь|0.16999999999999998|014025_RUSLAN|ведь|0|0|0.0|test
это|0.34|014025_RUSLAN|это|0|0|0.0|test
же|0.18999999999999995|014025_RUSLAN|же|0|0|0.0|test
и|0.1100000000000001|014025_RUSLAN|и|0|0|0.0|test
есть|0.61|014025_RUSLAN|есть|0|0|0.0|test
тема|0.31000000000000005|014025_RUSLAN|тема|0|0|0.0|test
нашего|0.3500000000000001|014025_RUSLAN|нашего|0|0|0.0|test
симпозиума|0.7799999999999998|014025_RUSLAN|симпозиума.|0|1|0.25|test
вечером|0.54|014025_RUSLAN|Вечером|0|0|0.0|test
нам|0.18000000000000016|014025_RUSLAN|нам|0|0|0.0|test
показывали|0.5800000000000001|014025_RUSLAN|показывали|0|0|0.0|test
достопримечательности|1.2078679999999995|014025_RUSLAN|достопримечательности.|1|0|0.0|test
сам|0.25|014026_RUSLAN|Сам|0|0|0.0|train
я|0.13|014026_RUSLAN|я|0|0|0.0|train
ко|0.10999999999999999|014026_RUSLAN|ко|0|0|0.0|train
всему|0.39|014026_RUSLAN|всему|0|0|0.0|train
этому|0.33999999999999997|014026_RUSLAN|этому|0|0|0.0|train
равнодушен|0.6599999999999999|014026_RUSLAN|равнодушен.|0|1|0.09000000000000008|train
особенно|0.49|014026_RUSLAN|Особенно|0|0|0.0|train
к|0.08999999999999986|014026_RUSLAN|к|0|0|0.0|train
музеям|0.56|014026_RUSLAN|музеям.|0|1|0.13000000000000034|train
глупо|0.3599999999999999|014026_RUSLAN|Глупо|0|0|0.0|train
держать|0.4099999999999997|014026_RUSLAN|держать|0|0|0.0|train
в|0.07000000000000028|014026_RUSLAN|в|0|0|0.0|train
помещении|0.54|014026_RUSLAN|помещении|0|0|0.0|train
больше|0.3899999999999997|014026_RUSLAN|больше|0|0|0.0|train
одной|0.2400000000000002|014026_RUSLAN|одной|0|0|0.0|train
картины|0.5099999999999998|014026_RUSLAN|картины|0|1|0.03000000000000025|train
рембрандта|0.5800000000000001|014026_RUSLAN|Рембрандта…|1|1|0.17281199999999952|train
сначала|0.52|014027_RUSLAN|Сначала|0|0|0.0|train
нам|0.17999999999999994|014027_RUSLAN|нам|0|0|0.0|train
показывали|0.53|014027_RUSLAN|показывали|0|0|0.0|train
каньон|0.54|014027_RUSLAN|каньон,|0|1|0.25|train
что|0.23999999999999977|014027_RUSLAN|что-|0|0|0.0|train
то|0.1200000000000001|014027_RUSLAN|то|0|0|0.0|train
вроде|0.3200000000000003|014027_RUSLAN|вроде|0|0|0.0|train
ущелья|0.5099999999999998|014027_RUSLAN|ущелья.|0|1|0.3599999999999999|train
увязавшийся|0.73|014027_RUSLAN|Увязавшийся|0|0|0.0|train
с|0.10000000000000053|014027_RUSLAN|с|0|0|0.0|train
нами|0.27999999999999936|014027_RUSLAN|нами|0|1|0.03000000000000025|train
ковригин|0.41000000000000014|014027_RUSLAN|Ковригин|0|0|0.0|train
поглядел|0.54|014027_RUSLAN|поглядел|0|0|0.0|train
и|0.03000000000000025|014027_RUSLAN|и|0|0|0.0|train
говорит|0.5099999999999998|014027_RUSLAN|говорит|1|1|0.06122400000000017|train
под|0.15|014028_RUSLAN|— Под|0|0|0.0|train
мелитополем|0.73|014028_RUSLAN|Мелитополем|0|0|0.0|train
таких|0.38|014028_RUSLAN|таких|0|0|0.0|train
каньонов|0.53|014028_RUSLAN|каньонов|0|0|0.0|train
до|0.08000000000000007|014028_RUSLAN|до|0|0|0.0|train
хрена|0.56|014028_RUSLAN|хрена!|0|1|0.06999999999999984|train
мы|0.18000000000000016|014028_RUSLAN|Мы|0|0|0.0|train
поехали|0.5|014028_RUSLAN|поехали|0|0|0.0|train
дальше|0.38789099999999976|014028_RUSLAN|дальше.|1|0|0.0|train
осмотрели|0.5|014029_RUSLAN|Осмотрели|0|0|0.0|train
сельскохозяйственную|1.02|014029_RUSLAN|сельскохозяйственную|0|0|0.0|train
ферму|0.52|014029_RUSLAN|ферму|0|1|0.06999999999999984|train
жилые|0.3999999999999999|014029_RUSLAN|жилые|0|0|0.0|train
постройки|0.7300000000000004|014029_RUSLAN|постройки,|0|0|0.0|train
зернохранилище|0.9799999999999995|014029_RUSLAN|зернохранилище,|0|1|0.0600000000000005|train
конюшню|0.5800000000000001|014029_RUSLAN|конюшню.|0|1|0.20999999999999996|train
ковригин|0.2699999999999996|014029_RUSLAN|Ковригин|0|0|0.0|train
недовольно|0.5899999999999999|014029_RUSLAN|недовольно|0|0|0.0|train
сказал|0.4335830000000005|014029_RUSLAN|сказал|1|0|0.0|train
наши|0.3|014030_RUSLAN|— Наши|0|0|0.0|test
лошади|0.46|014030_RUSLAN|лошади|0|0|0.0|test
в|0.09999999999999998|014030_RUSLAN|в|0|0|0.0|test
три|0.21000000000000008|014030_RUSLAN|три|0|0|0.0|test
раза|0.27|014030_RUSLAN|раза|0|0|0.0|test
больше|0.47|014030_RUSLAN|больше! —|0|1|0.25|test
это|0.20999999999999996|014030_RUSLAN|Это|0|0|0.0|test
пони|0.2799999999999998|014030_RUSLAN|пони, —|0|0|0.0|test
сказал|0.38000000000000034|014030_RUSLAN|сказал|0|0|0.0|test
мистер|0.3299999999999996|014030_RUSLAN|мистер|0|0|0.0|test
хиггинс|0.03000000000000025|014030_RUSLAN|Хиггинс. —|0|1|0.029999999999999805|test
я|0.29000000000000004|014030_RUSLAN|Я|0|1|0.8800000000000003|test
им|0.3700000000000001|014030_RUSLAN|им|0|0|0.0|test
не|0.10999999999999943|014030_RUSLAN|не|0|0|0.0|test
завидую|0.5100000000000007|014030_RUSLAN|завидую.|1|1|0.030248999999999526|test
естественно|0.72|014031_RUSLAN|— Естественно, —|0|0|0.0|train
заметил|0.4099999999999999|014031_RUSLAN|заметил|0|0|0.0|train
хиггинс|0.4600000000000002|014031_RUSLAN|Хиггинс, —|0|1|0.33999999999999986|train
это|0.19999999999999996|014031_RUSLAN|это|0|0|0.0|train
могло|0.3700000000000001|014031_RUSLAN|могло|0|0|0.0|train
бы|0.1499999999999999|014031_RUSLAN|бы|0|0|0.0|train
показаться|0.5300000000000002|014031_RUSLAN|показаться|0|0|0.0|train
странным|0.5499999999999998|014031_RUSLAN|странным.|0|1|0.18999999999999995|train
затем|0.3899999999999997|014031_RUSLAN|Затем|0|0|0.0|train
мы|0.16000000000000014|014031_RUSLAN|мы|0|0|0.0|train
побывали|0.47000000000000064|014031_RUSLAN|побывали|0|0|0.0|train
в|0.08999999999999986|014031_RUSLAN|в|0|0|0.0|train
форте|0.34999999999999964|014031_RUSLAN|форте|0|0|0.0|train
ромпер|0.46999999999999975|014031_RUSLAN|Ромпер.|1|1|0.03113400000000066|train
ознакомились|0.69|014032_RUSLAN|Ознакомились|0|0|0.0|train
с|0.050000000000000044|014032_RUSLAN|с|0|0|0.0|train
какой|0.3700000000000001|014032_RUSLAN|какой-|0|0|0.0|train
то|0.10999999999999988|014032_RUSLAN|то|0|0|0.0|train
исторической|0.6300000000000001|014032_RUSLAN|исторической|0|0|0.0|train
мортирой|0.77|014032_RUSLAN|мортирой.|0|1|0.2999999999999998|train
ковригин|0.41000000000000014|014032_RUSLAN|Ковригин|0|0|0.0|train
заглянул|0.44999999999999973|014032_RUSLAN|заглянул|0|0|0.0|train
в|0.050000000000000266|014032_RUSLAN|в|0|0|0.0|train
её|0.21999999999999975|014032_RUSLAN|её|0|0|0.0|train
холодный|0.46999999999999975|014032_RUSLAN|холодный|0|0|0.0|train
ствол|0.4200000000000008|014032_RUSLAN|ствол|0|0|0.0|train
и|0.14999999999999947|014032_RUSLAN|и|0|0|0.0|train
отчеканил|0.6100000000000003|014032_RUSLAN|отчеканил|1|1|0.037822999999999496|train
то|0.12|014033_RUSLAN|— То|0|0|0.0|train
ли|0.14|014033_RUSLAN|ли|0|0|0.0|train
дело|0.37|014033_RUSLAN|дело|0|0|0.0|train
наша|0.36|014033_RUSLAN|наша|0|0|0.0|train
зенитная|0.42999999999999994|014033_RUSLAN|зенитная|0|0|0.0|train
артиллерия|0.69|014033_RUSLAN|артиллерия!|0|1|0.81|train
более|0.33000000000000007|014033_RUSLAN|Более|0|0|0.0|train
всего|0.3900000000000001|014033_RUSLAN|всего|0|0|0.0|train
нас|0.22999999999999998|014033_RUSLAN|нас|0|0|0.0|train
поразил|0.4500000000000002|014033_RUSLAN|поразил|0|0|0.0|train
кофейный|0.4399999999999995|014033_RUSLAN|кофейный|0|0|0.0|train
автомат|0.5099999999999998|014033_RUSLAN|автомат.|1|1|0.06224500000000077|train
мы|0.11|014034_RUSLAN|Мы|0|0|0.0|train
ехали|0.45000000000000007|014034_RUSLAN|ехали|0|0|0.0|train
по|0.1299999999999999|014034_RUSLAN|по|0|0|0.0|train
направлению|0.5900000000000001|014034_RUSLAN|направлению|0|0|0.0|train
к|0.08000000000000007|014034_RUSLAN|к|0|0|0.0|train
санта|0.2899999999999998|014034_RUSLAN|Санта-|0|0|0.0|train
барбаре|0.5|014034_RUSLAN|Барбаре.|0|1|0.1499999999999999|train
горизонт|0.5500000000000003|014034_RUSLAN|Горизонт|0|0|0.0|train
был|0.14000000000000012|014034_RUSLAN|был|0|0|0.0|train
чистый|0.5199999999999996|014034_RUSLAN|чистый|0|1|0.03000000000000025|train
и|0.06000000000000005|014034_RUSLAN|и|0|0|0.0|train
просторный|0.6615420000000003|014034_RUSLAN|просторный.|1|0|0.0|train
вдоль|0.24|014035_RUSLAN|Вдоль|0|0|0.0|test
шоссе|0.41000000000000003|014035_RUSLAN|шоссе|0|0|0.0|test
тянулись|0.58|014035_RUSLAN|тянулись|0|0|0.0|test
пронизанные|0.6100000000000001|014035_RUSLAN|пронизанные|0|0|0.0|test
светом|0.45999999999999974|014035_RUSLAN|светом|0|0|0.0|test
заросли|0.4700000000000002|014035_RUSLAN|заросли|0|0|0.0|test
боярышника|0.7999999999999998|014035_RUSLAN|боярышника.|0|1|0.1200000000000001|test
казалось|0.6099999999999999|014035_RUSLAN|Казалось—|0|1|0.08999999999999986|test
до|0.14000000000000057|014035_RUSLAN|до|0|0|0.0|test
ближайшего|0.6399999999999997|014035_RUSLAN|ближайшего|0|0|0.0|test
жилья|0.40000000000000036|014035_RUSLAN|жилья|0|0|0.0|test
десятки|0.5999999999999996|014035_RUSLAN|десятки,|0|0|0.0|test
сотни|0.4299999999999997|014035_RUSLAN|сотни|0|0|0.0|test
миль|0.28698400000000035|014035_RUSLAN|миль.|1|0|0.0|test
и|0.05|014036_RUSLAN|И|0|0|0.0|train
вдруг|0.35000000000000003|014036_RUSLAN|вдруг|0|0|0.0|train
мы|0.21999999999999997|014036_RUSLAN|мы|0|0|0.0|train
увидели|0.37|014036_RUSLAN|увидели|0|0|0.0|train
будку|0.41999999999999993|014036_RUSLAN|будку|0|0|0.0|train
с|0.1200000000000001|014036_RUSLAN|с|0|0|0.0|train
надписью|0.4999999999999998|014036_RUSLAN|надписью«|0|0|0.0|train
кофе|0.4500000000000002|014036_RUSLAN|Кофе».|0|1|0.31999999999999984|train
автобус|0.4500000000000002|014036_RUSLAN|Автобус|0|0|0.0|train
затормозил|0.75|014036_RUSLAN|затормозил.|0|1|0.16000000000000014|train
мы|0.1899999999999995|014036_RUSLAN|Мы|0|0|0.0|train
вышли|0.29000000000000004|014036_RUSLAN|вышли|0|0|0.0|train
на|0.15000000000000036|014036_RUSLAN|на|0|0|0.0|train
дорогу|0.47999999999999954|014036_RUSLAN|дорогу.|0|1|0.3200000000000003|train
прозаик|0.4299999999999997|014036_RUSLAN|Прозаик|0|0|0.0|train
беляков|0.5900000000000007|014036_RUSLAN|Беляков|0|1|0.040000000000000036|train
шагнул|0.4499999999999993|014036_RUSLAN|шагнул|0|0|0.0|train
вперёд|0.4900000000000002|014036_RUSLAN|вперёд.|1|1|0.06836700000000029|train
внимательно|0.54|014037_RUSLAN|Внимательно|0|0|0.0|train
прочитал|0.3999999999999999|014037_RUSLAN|прочитал|0|0|0.0|train
инструкцию|0.73|014037_RUSLAN|инструкцию.|0|1|0.06000000000000005|train
достал|0.41000000000000014|014037_RUSLAN|Достал|0|0|0.0|train
из|0.10000000000000009|014037_RUSLAN|из|0|0|0.0|train
кармана|0.4099999999999997|014037_RUSLAN|кармана|0|0|0.0|train
монету|0.6000000000000001|014037_RUSLAN|монету.|0|1|0.10000000000000009|train
опустил|0.56|014037_RUSLAN|Опустил|0|0|0.0|train
её|0.17999999999999972|014037_RUSLAN|её|0|0|0.0|train
в|0.04999999999999982|014037_RUSLAN|в|0|0|0.0|train
щель|0.3100000000000005|014037_RUSLAN|щель.|1|1|0.029137999999999664|train
что|0.25|014038_RUSLAN|Что-|0|0|0.0|train
то|0.13|014038_RUSLAN|то|0|0|0.0|train
щёлкнуло|0.58|014038_RUSLAN|щёлкнуло,|0|0|0.0|train
и|0.10000000000000009|014038_RUSLAN|и|0|0|0.0|train
в|0.06999999999999984|014038_RUSLAN|в|0|0|0.0|train
маленькой|0.43000000000000016|014038_RUSLAN|маленькой|0|0|0.0|train
нише|0.31999999999999984|014038_RUSLAN|нише|0|0|0.0|train
утвердился|0.5900000000000003|014038_RUSLAN|утвердился|0|0|0.0|train
бумажный|0.44999999999999973|014038_RUSLAN|бумажный|0|0|0.0|train
стаканчик|0.73|014038_RUSLAN|стаканчик. —|0|1|0.08000000000000007|train
дарья|0.4099999999999997|014038_RUSLAN|Дарья! —|0|0|0.0|train
закричал|0.45999999999999996|014038_RUSLAN|закричал|0|0|0.0|train
беляков|0.5300000000000002|014038_RUSLAN|Беляков. —|0|1|0.03000000000000025|train
стаканчик|0.8972340000000001|014038_RUSLAN|Стаканчик!|1|0|0.0|train
и|0.03|014039_RUSLAN|И|0|0|0.0|train
бросил|0.42000000000000004|014039_RUSLAN|бросил|0|0|0.0|train
в|0.03999999999999998|014039_RUSLAN|в|0|0|0.0|train
щель|0.28|014039_RUSLAN|щель|0|0|0.0|train
ещё|0.28|014039_RUSLAN|ещё|0|0|0.0|train
одну|0.24|014039_RUSLAN|одну|0|0|0.0|train
монету|0.51|014039_RUSLAN|монету.|0|1|0.5799999999999998|train
из|0.16999999999999993|014039_RUSLAN|Из|0|0|0.0|train
неведомого|0.6800000000000002|014039_RUSLAN|неведомого|0|0|0.0|train
отверстия|0.6000000000000001|014039_RUSLAN|отверстия|0|0|0.0|train
высыпалась|0.6899999999999995|014039_RUSLAN|высыпалась|0|0|0.0|train
горсть|0.34000000000000075|014039_RUSLAN|горсть|0|0|0.0|train
сахара|0.46999999999999975|014039_RUSLAN|сахара. —|0|1|0.4299999999999997|train
дарья|0.4300000000000006|014039_RUSLAN|Дарья! —|0|0|0.0|train
воскликнул|0.5099999999999998|014039_RUSLAN|воскликнул|0|0|0.0|train
беляков|0.5499999999999998|014039_RUSLAN|Беляков.|1|1|0.030543999999999905|train
сахар|0.61|014040_RUSLAN|— Сахар!|0|1|0.20000000000000007|test
и|0.07999999999999996|014040_RUSLAN|И|0|0|0.0|test
опустил|0.57|014040_RUSLAN|опустил|0|0|0.0|test
третью|0.3900000000000001|014040_RUSLAN|третью|0|0|0.0|test
монету|0.48|014040_RUSLAN|монету.|0|1|0.18999999999999995|test
стакан|0.4700000000000002|014040_RUSLAN|Стакан|0|0|0.0|test
наполнился|0.5999999999999996|014040_RUSLAN|наполнился|0|0|0.0|test
горячим|0.45999999999999996|014040_RUSLAN|горячим|0|0|0.0|test
кофе|0.45999999999999996|014040_RUSLAN|кофе. —|0|1|0.33000000000000007|test
дарья|0.46999999999999975|014040_RUSLAN|Дарья! —|0|0|0.0|test
не|0.1800000000000006|014040_RUSLAN|не|0|0|0.0|test
унимался|0.4500000000000002|014040_RUSLAN|унимался|0|0|0.0|test
беляков|0.5|014040_RUSLAN|Беляков. —|0|1|0.1299999999999999|test
кофе|0.33999999999999986|014040_RUSLAN|Кофе!|1|1|0.030227000000000004|test
дарья|0.31|014041_RUSLAN|Дарья|0|0|0.0|train
владимировна|0.69|014041_RUSLAN|Владимировна|0|0|0.0|train
с|0.1499999999999999|014041_RUSLAN|с|0|0|0.0|train
любовью|0.40000000000000013|014041_RUSLAN|любовью|0|0|0.0|train
посмотрела|0.5599999999999998|014041_RUSLAN|посмотрела|0|0|0.0|train
на|0.14000000000000012|014041_RUSLAN|на|0|0|0.0|train
мужа|0.41000000000000014|014041_RUSLAN|мужа.|0|1|0.52|train
затем|0.2799999999999998|014041_RUSLAN|Затем|0|0|0.0|train
с|0.10999999999999988|014041_RUSLAN|с|0|0|0.0|train
материнской|0.6099999999999999|014041_RUSLAN|материнской|0|0|0.0|train
нежностью|0.54|014041_RUSLAN|нежностью|0|0|0.0|train
в|0.0600000000000005|014041_RUSLAN|в|0|0|0.0|train
голосе|0.41999999999999993|014041_RUSLAN|голосе|0|0|0.0|train
произнесла|0.7599999999999998|014041_RUSLAN|произнесла|1|1|0.029478000000000115|train
ты|0.08|014042_RUSLAN|— Ты|0|0|0.0|train
не|0.11|014042_RUSLAN|не|0|0|0.0|train
в|0.04000000000000001|014042_RUSLAN|в|0|0|0.0|train
мордовии|0.55|014042_RUSLAN|Мордовии,|0|0|0.0|train
чучело|0.5|014042_RUSLAN|чучело!|0|1|0.3999999999999999|train
хорошо|0.44999999999999996|014042_RUSLAN|Хорошо|0|0|0.0|train
человеку|0.5|014042_RUSLAN|человеку|0|0|0.0|train
семейному|0.6699999999999999|014042_RUSLAN|семейному|0|0|0.0|train
оказаться|0.5|014042_RUSLAN|оказаться|0|0|0.0|train
в|0.06000000000000005|014042_RUSLAN|в|0|0|0.0|train
гостинице|0.6668480000000003|014042_RUSLAN|гостинице.|1|0|0.0|train
да|0.13|014043_RUSLAN|Да|0|0|0.0|train
ещё|0.31|014043_RUSLAN|ещё|0|0|0.0|train
в|0.08000000000000002|014043_RUSLAN|в|0|0|0.0|train
незнакомом|0.6199999999999999|014043_RUSLAN|незнакомом|0|0|0.0|train
американском|0.6800000000000002|014043_RUSLAN|американском|0|0|0.0|train
городе|0.49|014043_RUSLAN|городе.|0|1|0.18999999999999995|train
летом|0.5|014043_RUSLAN|Летом.|0|1|0.41000000000000014|train
телефон|0.44999999999999973|014043_RUSLAN|Телефон|0|0|0.0|train
безмолвствует|0.8000000000000003|014043_RUSLAN|безмолвствует.|0|1|0.05999999999999961|train
холодный|0.4400000000000004|014043_RUSLAN|Холодный|0|0|0.0|train
душ|0.1899999999999995|014043_RUSLAN|душ|0|0|0.0|train
в|0.14000000000000057|014043_RUSLAN|в|0|0|0.0|train
твоём|0.2999999999999998|014043_RUSLAN|твоём|0|0|0.0|train
распоряжении|0.6799999999999997|014043_RUSLAN|распоряжении.|1|1|0.030907000000000018|train
обязанностей|0.71|014044_RUSLAN|Обязанностей|0|0|0.0|train
никаких|0.6400000000000001|014044_RUSLAN|никаких.|0|1|0.07999999999999985|train
можно|0.24|014044_RUSLAN|Можно|0|0|0.0|train
курить|0.43999999999999995|014044_RUSLAN|курить,|0|0|0.0|train
роняя|0.29000000000000004|014044_RUSLAN|роняя|0|0|0.0|train
пепел|0.3500000000000001|014044_RUSLAN|пепел|0|0|0.0|train
на|0.10999999999999988|014044_RUSLAN|на|0|0|0.0|train
одеяло|0.5900000000000003|014044_RUSLAN|одеяло.|0|1|0.17999999999999972|train
